ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Restaurant_name_length
301549,Santacruz East,Mumbai,The Momo Co.,250.0,4.2,100,"Asian,Tibetan,Chinese,Fast Food,Snacks,Desserts",Kurla,12
301768,Thousand Lights,Chennai,Sri Krishna Mess,200.0,3.7,100,"South Indian,Chinese",Nungambakkam,16
301890,Koramangala,Bangalore,Lavender Bakery By Fresh Pressery,250.0,4.3,100,"Bakery,American,Beverages,Pastas,Desserts",Koramangala,33
302256,Ashok Nagar,Bangalore,Bo Tai,600.0,2.9,80,"Chinese,Pan-Asian,Thai,Oriental",Shanthala Nagar,6
302275,Sampangi Rama Nagar,Bangalore,The Coconut Tales!,350.0,2.9,80,"Biryani,Indian,Thalis,Combo,South Indian",Central Bangalore,18
302329,Shivajinagar,Pune,Cakeshahi,200.0,2.9,80,Bakery,Shivaji Nagar,9
302395,Adajan,Surat,Grenee Adajan,250.0,4.3,100,Indian,Adajan,13
302536,Bidhannagar,Kolkata,Five Mad Men,1000.0,4.2,20,"Italian,Continental,Chinese",Sector V Salt Lake,12
302572,Chetpet,Chennai,Armaani Biryani,250.0,3.6,50,"Biryani,Arabian,Chinese",Mogappair,15
302687,Rohini,Delhi,Barbeque Nation,600.0,3.5,100,"North Indian,Mughlai,Seafood,Biryani,Desserts,Kebabs",Unity One Mall 6Th Floor,15
302699,Domlur,Bangalore,Barbeque Nation,600.0,3.8,50,"North Indian,Mughlai,Seafood,Biryani,Desserts,Kebabs",Mg Road Lido Mall,15
302947,Ameerpet,Hyderabad,Chai Kings,150.0,4.5,1000,Fast Food  Combo  Desserts  Beverages,Ameerpet,10
303130,Nampally,Hyderabad,Hotel Shezan - Exhibition Ground,200.0,4.4,100,"Indian,Biryani,Chinese",Gandhi Bhavan Exhibithion Ground,32
303210,University Area,Ahmedabad,Uncle Momo,200.0,2.9,80,Fast Food,Navrangpura,10
303283,Richmond Town,Bangalore,Parijata Pure Veg,200.0,4.2,20,South Indian,Central Bangalore,17
303357,Santacruz East,Mumbai,Deliciae By Bunty Mahajan,1200.0,4.6,1000,"Bakery,Desserts",Bandra_Premium,25
303548,Koramangala,Bangalore,Ajji Ruchi Kitchen,300.0,4.1,100,Indian,Koramangala,18
303558,Chembur,Mumbai,Kailash Canteen,180.0,4.3,50,"Indian,Chinese,South Indian",Chembur,15
303592,University Area,Ahmedabad,China In Box,200.0,2.9,80,"Indian,Fast Food,Chinese",Maninagar,12
303640,Indiranagar,Bangalore,Sarposh Restaurant And Tea Room,1200.0,4.2,20,"North Indian,Kashmiri",Indiranagar,31
303654,Elgin,Kolkata,Belgian Waffle Junction,300.0,2.9,80,"Ice Cream,Beverages,Snacks",Camac Street,23
303680,Bidhannagar,Kolkata,Jahangir'S Kitchen,250.0,4.2,100,Indian,Sector V Salt Lake,18
303775,Garodia Nagar,Mumbai,Mr. Baker,100.0,2.9,80,Bakery,Ghatkopar East,9
303850,Kurla West,Mumbai,Janata Tawa And Grill,500.0,4.2,100,"Indian,Chinese,Tandoor",Kurla,21
303884,Kodambakkam,Chennai,Venkateswara Veg Restaurant,100.0,4.6,50,South Indian,Kodambakkam,27
303933,Ashok Nagar,Bangalore,Abc Kolkata Kitchen,250.0,2.9,80,"Indian,Chinese,Seafood,Kebabs,Snacks,Combo",Ashok Nagar,19
303939,Khairtabad,Hyderabad,Astoria Restaurant,300.0,3.7,20,"Biryani,Chinese,Indian",Saifabad,18
303947,Bandra Area,Mumbai,The Bluebop Cafe,1100.0,4.6,100,Italian  American  Mexican  Pastas  Pizzas  Desserts  Salads  Snacks,Bandra West,16
304068,Anna Nagar,Chennai,Writer'S Express,400.0,3.9,100,European,Annanagar,16
304203,Nampally,Hyderabad,Voulga Restaurant,500.0,3.7,20,North Indian  Chinese  Biryani  Fast Food,Aghapura,17
304268,B.B.D. Bagh,Kolkata,Cafe Coffee Day,300.0,4.2,50,Beverages  Snacks  Desserts,Central Kolkata,15
304274,Ashok Nagar,Bangalore,Cafe Coffee Day,300.0,2.9,80,"Beverages,Snacks,Desserts",Barton Centre M G Road-Bangalore,15
304391,Vile Parle,Mumbai,Thai Naam By Chef Ananda,1500.0,4.3,20,"Thai,Oriental,Seafood,Pan-Asian,Asian",Powai Area,24
304403,Ghatkopar East,Mumbai,Hotel Navgraha (Tilak Nagar),200.0,4.4,100,"Chinese,Indian",Opp To Shopper Stopghatkopar,28
304448,Chembur,Mumbai,Fat Panda,350.0,2.9,80,"Chinese,Indian",Chembur,9
304497,Himayatnagar,Hyderabad,Saara Veg,400.0,4.2,50,"Indian,Chinese",Himayath Nagar,9
304501,Domlur,Bangalore,The Baker'S Dozen,300.0,4.3,100,Bakery,Indiranagar,17
304570,Tangra,Kolkata,Fabelle Chocolates - Itc Sonar,600.0,4.5,100,"Bakery,Desserts,Sweets",Banquet Gate Itc Sonar,30
304573,Saki Naka,Mumbai,Youmee,1600.0,2.9,80,"Japanese,Pan-Asian",Phoenix Market City,6
304576,Powai Area,Mumbai,Fabelle Chocolates - Itc Maratha,600.0,4.5,50,Bakery  Desserts  Sweets,Powai Area,32
304580,Ashok Nagar,Bangalore,Fabelle Chocolates - Itc Gardenia,600.0,2.9,80,"Bakery,Desserts,Sweets",Ashok Nagarbengaluru,33
304729,Anna Nagar,Chennai,Indian Kitchen By Sigree,400.0,4.1,20,"Indian,North Indian,Mughlai,Biryani,Punjabi",Anna Nagar East,24
304826,Bidhannagar,Kolkata,Fusion Pavilion,300.0,4.0,100,"American,Italian",Salt Lake,15
305031,Tiljala,Kolkata,Kela Patta,100.0,4.0,500,South Indian,Ruby Area,10
305082,East Kolkata Township,Kolkata,Blues - The Food Point,200.0,2.9,80,"Indian,Mughlai,Chinese,Biryani,Fast Food,Punjabi",Ruby Area,22
305084,Redhills,Hyderabad,Biryani Tales -By Rayalaseema Ruchulu,399.0,3.7,20,"Biryani,Kebabs,Hyderabadi,Tandoor",Banjara Hills,37
305092,Redhills,Hyderabad,Oriental Tales - By Rayalaseema Ruchulu,399.0,2.9,80,"Chinese,Pan-Asian,Seafood,Oriental",Banjara Hills,39
305154,Andheri East,Mumbai,The White Barn,750.0,4.4,20,"American,Fast Food,Indian,Pastas,Chinese,Kebabs,Biryani,Desserts",Andheri East,14
305191,Vadapalani,Chennai,Aps Chat,200.0,4.2,20,Fast Food,Kodambakkam,8
305285,Punjagutta,Hyderabad,Spicy Punjabi Thalis,400.0,3.6,20,Punjabi,Banjara Hills,20
305292,Himayatnagar,Hyderabad,Muddapappu Avakai.Com,300.0,3.9,100,South Indian,Himayath Nagar,21
305365,Narayanguda,Hyderabad,Old Mumbai Ice Cream,200.0,3.7,20,Ice Cream,Himayath Nagar,20
305412,Saki Naka,Mumbai,Pvr Cafe,400.0,2.9,80,"Snacks,Fast Food,American",Pvr Market City Mumbai,8
305444,Garfa,Kolkata,Spice	Of	Joy,500.0,4.3,20,Indian,Santoshpur,12
305472,Bidhannagar,Kolkata,Kuheli Rannaghar,200.0,4.2,100,Indian,Salt Lake,16
305538,Thousand Lights,Chennai,Maalgaadi By Dhaba Estd 1986 Delhi,300.0,4.3,1000,"North Indian,Indian,Biryani,Punjabi,Kebabs,Grill,Mughlai,Desserts",Nungambakkam,34
305596,Powai,Mumbai,Fat Punjabi,200.0,2.9,80,Fast Food  Indian  Chaat  North Indian  Jain  Mughlai  Snacks  Desserts,Powai,11
305652,Jodhpur Park,Kolkata,Hirak Rajar Deshe,200.0,2.9,80,Bengali,Jadavpur,17
305761,Vastrapur,Ahmedabad,Tuli'S Royal Bengal,300.0,3.8,100,"Bengali,Mughlai,Biryani,Indian",Sandesh Press Roadbodakdev,19
305762,Vastrapur,Ahmedabad,Sea Food Kitchen,250.0,3.1,50,"Seafood,Bengali,North Indian,Biryani",Sandesh Press Roadbodakdev,16
305763,Vastrapur,Ahmedabad,Bong Sweet & Fast Food,200.0,3.9,100,"Bengali,Biryani,Tandoor",Sandesh Press Roadbodakdev,22
305776,Ashok Nagar,Bangalore,Asia Kitchen By Mainland China,850.0,4.3,50,"Asian,Chinese,Oriental",Church Street,30
305794,Narayan Peth,Pune,Barbeque Nation,600.0,4.0,100,"North Indian,Mughlai,Seafood,Biryani,Desserts,Kebabs",Deccan Heights Fourth Floor,15
305843,Koramangala,Bangalore,That Pizza Place,500.0,4.3,50,"Pizzas,Italian,Fast Food,Desserts,Continental,Mediterranean,American,Mexican,Indian,Combo,Beverages,Bakery,French,Sweets,European,Lebanese,Snacks",Nanjappa Reddy Layout Koramangala,16
306090,Moti Nagar,Delhi,Muradabadi Chicken Biryani,400.0,2.9,80,Biryani,Kirti Nagar,26
306242,Taltala,Kolkata,Noodle Time,200.0,4.3,20,"Chinese,Fast Food",Esplanade,11
306261,South Dumdum,Kolkata,Gouri Snacks,200.0,2.9,80,Biryani,Lake Town,12
306341,Alwarpet,Chennai,Les	Amis,300.0,4.5,100,"Italian,Desserts,Ice Cream",Alwarpet,8
306434,Mylapore,Chennai,Malgudi - The Savera Hotel,2500.0,4.1,50,"North Indian,South Indian",Mylapore,26
306438,T. Nagar,Chennai,Grt Cloud Kitchens - T Nagar,1200.0,4.5,100,"North Indian,South Indian,Chinese",T Nagar,28
306503,Dumdum,Kolkata,Anjali	Caterer,200.0,2.9,80,Bengali,Dumdum,14
306613,Mohammed Wadi,Pune,Nawabi Kebabs By Fml,300.0,3.7,20,"Kebabs,North Indian,Chinese,Mughlai,Beverages,Combo",Kondhwa,20
306639,Koramangala,Bangalore,The Coorg Food Co.,750.0,4.3,100,South Indian,Koramangala,18
306701,Seshadripuram,Bangalore,Kalmane Koffees,350.0,2.9,80,Cafe,Malleshwaram,15
306737,Vastrapur,Ahmedabad,Nanking Express,200.0,4.2,20,Indian,Vastrapur,15
306795,Pacific Mall Subhash Nagar,Delhi,Daryaganj - By The Inventors Of Butter Chicken And Dal Makhani,1200.0,4.2,100,"Indian,North Indian,Mughlai,Kebabs,Biryani,Tandoor",Rajouri Garden,62
306897,Rohini,Delhi,Kiran'S Kitchen,400.0,2.9,80,"Indian,Chinese,Mughlai,Biryani,Punjabi",Rohini,15
306901,Topsia,Kolkata,The Master Chef,400.0,2.9,80,South Indian  North Indian  Chinese,Tangra,15
306906,Perambur,Chennai,Sakthi A Hot Soup,100.0,2.9,80,Indian,Perambur,17
306930,Ballygunge,Kolkata,Ekdalia Cocina,500.0,4.5,100,"Continental,Chinese",South Kolkata,14
306932,Elgin,Kolkata,The Shake Factory,300.0,2.9,80,"Ice Cream,Beverages",Central Kolkata,17
306935,Bidhannagar,Kolkata,7 Days,600.0,3.9,20,Indian,Salt Lake,6
306971,Vesu,Surat,Banke Bihari Sweets,300.0,2.9,80,Sweets,Piplod,19
307042,Dum Dum Park,Kolkata,Cakes & Shapes,200.0,2.9,80,Desserts  Ice Cream,Lake Town,14
307050,Koramangala,Bangalore,Call Me Chow,400.0,4.3,1000,"Chinese,Pan-Asian",Near Licious Koramangala Hub,12
307058,Kodambakkam,Chennai,Murugan Kaappi,50.0,4.1,100,"Cafe,Snacks,Continental",Vadapalani,14
